2 clusters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% of total class images in cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class/cluster,cluster 0,cluster 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 17,0.013513514,0.624324324,0.091891892,0.006306306,0.263963964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 18,0.000833333,0.000833333,0.07,0.9025,0.025833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 19,0,0,0.147619048,0.852380952,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 20,0,0,0.247222222,0.730555556,0.022222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 21,0,0,0,0.951515152,0.048484848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 22,0,0,0.017948718,0.979487179,0.002564103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 23,0,0.003921569,0.056862745,0.917647059,0.021568627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 24,0,0,0.022222222,0.892592593,0.085185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 25,0,0.004666667,0.056666667,0.909333333,0.029333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 26,0.001666667,0,0.1,0.878333333,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
class 27,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
